StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,fam_biden,fam_trump,fam_zuck,fam_musk,fav_biden_1,fav_trump_1,fav_zuck_1,fav_musk_1,t1_biden_1,t1_trump_1,t1_zuck_1,t1_musk_1,t2_biden_1,t2_trump_1,t2_zuck_1,t2_musk_1,Q1,Q2,Q3,Q4,Q5,transaction_id
2024-07-29 17:25:55,2024-07-29 17:51:39,IP Address,98.232.149.107,100,1543,True,2024-07-29 17:51:39,R_1001KVazHaArfYJ,,,,,45.4805,-122.6363,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,0,1,0,,,,,Female,61,Democrat,Liberal,None of the above,0I33hQ760NtTyr2xHARYQd
2024-07-29 17:27:23,2024-07-29 19:54:47,IP Address,73.213.170.177,100,8844,True,2024-07-29 19:54:47,R_5BQTzK28J5wDECJ,,,,,39.3361,-76.5389,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,5,6,7,7,,,,,Female,54,Independent,Neither liberal nor conservative,None of the above,3au1fnZ6170ecGaDicxoTq
2024-07-30 10:12:33,2024-07-30 10:13:03,IP Address,172.56.227.66,100,30,True,2024-07-30 10:13:04,R_1hL2EXQhgzsTqKg,,,,,33.4166,-86.7795,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,7zwbwBgKvbzy5U94I58yxl
2024-07-30 10:12:42,2024-07-30 10:13:13,IP Address,69.246.131.194,100,31,True,2024-07-30 10:13:14,R_2gRy8o167f3diYX,,,,,30.2165,-84.3069,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,1x2sXz21qTaQELir3hkK7E
2024-07-30 10:12:55,2024-07-30 10:13:53,IP Address,166.194.136.64,100,58,True,2024-07-30 10:13:54,R_5qkIzXoCSMsx35N,,,,,41.85,-87.7165,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,0,0,0,,,,,,,,,Female,53,Independent,Conservative,None of the above,4g0aeadZBlYxgerFu9kZ28
2024-07-30 10:13:03,2024-07-30 10:14:02,IP Address,71.238.31.244,100,58,True,2024-07-30 10:14:02,R_6XGbFtgWAOodwC5,,,,,45.3378,-122.5724,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,0,3,0,,,,,,,,,Female,39,Democrat,Liberal,None of the above,7bds7a1t6SugV81If8j9En
2024-07-30 10:12:38,2024-07-30 10:14:11,IP Address,24.1.152.122,100,92,True,2024-07-30 10:14:11,R_6qX7ktZi4gyYooP,,,,,42.0003,-88.1422,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,9,9,9,9,Male,39,Democrat,Liberal,Education,3HpFOP1OXwUZ3eeV3XGzs2
2024-07-30 10:13:54,2024-07-30 10:14:11,IP Address,136.54.36.135,100,17,True,2024-07-30 10:14:12,R_6S8ETH9ZsxB4LwQ,,,,,35.7607,-78.7794,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,1uxhvjMrJhzSVASXBPITsM
2024-07-30 10:12:53,2024-07-30 10:14:21,IP Address,216.82.56.59,100,87,True,2024-07-30 10:14:21,R_7scoJ3qsZWeUz9Q,,,,,29.5554,-81.2207,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,0,3,3,,,,,,,,,Male,76,Democrat,Neither liberal nor conservative,"Technology ",3Eb9bXDUC1BVgfbflXfsvq
2024-07-30 10:14:15,2024-07-30 10:14:45,IP Address,72.197.114.137,100,30,True,2024-07-30 10:14:46,R_6rHCgBgtKX4Czlf,,,,,33.1955,-117.2862,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,25z0iUnZtOuFjHUIPwyrzo
2024-07-30 10:14:29,2024-07-30 10:14:47,IP Address,174.230.149.252,100,18,True,2024-07-30 10:14:47,R_5Sf7Am1xCRyrhHI,,,,,35.1567,-89.9274,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,6yUB5DLdbcDw2iTpersCbw
2024-07-30 10:14:42,2024-07-30 10:15:12,IP Address,35.147.111.165,100,29,True,2024-07-30 10:15:12,R_1frjV5VQ6DL4ibL,,,,,29.522,-98.5974,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,0,9,8,,,,,,,,,Female,28,Democrat,Liberal,Education,6riH1rmo9Q3bF51Rie9Qpj
2024-07-30 10:12:35,2024-07-30 10:15:21,IP Address,98.209.83.58,100,165,True,2024-07-30 10:15:21,R_1dU9iit2jDHFus9,,,,,43.0632,-83.7032,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,10,0,8,Female,59,Republican,Conservative,None of the above,48CgjRDXzj3EAbx059iLYb
2024-07-30 10:13:10,2024-07-30 10:15:32,IP Address,71.47.67.208,100,142,True,2024-07-30 10:15:33,R_2DZ0uhE54KcTpqi,,,,,28.3299,-81.3559,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,7,8,5,3,,,,,Female,63,Republican,Neither liberal nor conservative,N/A,2UZSQbWlU68aFL7sqJKjGp
2024-07-30 10:12:44,2024-07-30 10:15:36,IP Address,66.231.111.42,100,172,True,2024-07-30 10:15:37,R_1r8pLDhYmSYLUMr,,,,,48.2971,-97.7029,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,2,0,3,1,,,,,Female,72,Independent,Conservative,Education,6xxrX5yUI7GRSJHA0HSMXI
2024-07-30 10:15:25,2024-07-30 10:15:53,IP Address,99.85.12.200,100,28,True,2024-07-30 10:15:54,R_1XSGcrr9OM9sj6x,,,,,29.5933,-90.7596,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,3zqZvwUnHD1li4E2gBF57u
2024-07-30 10:15:34,2024-07-30 10:15:57,IP Address,174.63.140.20,100,22,True,2024-07-30 10:15:57,R_7IYkVKR0sBg9Svw,,,,,25.9334,-81.6895,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,6b5s35tXxOSs3D941eQnsM
2024-07-30 10:14:03,2024-07-30 10:16:05,IP Address,98.115.118.248,100,121,True,2024-07-30 10:16:06,R_5ulR39E3EJjjRdv,,,,,39.6089,-75.6749,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,10,10,10,Male,33,Republican,Conservative,None of the above,4sGSjWCQwRjwZVBVAPfMgk
2024-07-30 10:13:33,2024-07-30 10:16:08,IP Address,172.59.219.243,100,155,True,2024-07-30 10:16:08,R_5p9HAThraXfsiIQ,,,,,35.2296,-80.843,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,10,5,5,Male,43,Republican,Conservative,Construction,0oZBCKyNrMMZ3luQoYrU3N
2024-07-30 10:13:46,2024-07-30 10:16:42,IP Address,172.56.178.109,100,175,True,2024-07-30 10:16:42,R_1m9Mf41rAKWRScp,,,,,34.1453,-117.3005,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,6,0,7,,,,,Female,60,Independent,Conservative,None of the above,5PdNMIqH06skQa7TOMgMXv
2024-07-30 10:16:28,2024-07-30 10:16:43,IP Address,71.206.200.78,100,15,True,2024-07-30 10:16:44,R_6QagtKNOEHq9pSx,,,,,40.3469,-79.8689,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4pVVFZKH92LjodDjq1ZJUU
2024-07-30 10:13:38,2024-07-30 10:16:53,IP Address,47.220.25.158,100,195,True,2024-07-30 10:16:54,R_1QgZ2IKAQeksxQ8,,,,,30.4522,-95.71,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,9,8,8,Female,52,Republican,Conservative,None of the above,64xY5vwYSB9erV4rEmCoDi
2024-07-30 10:15:37,2024-07-30 10:17:06,IP Address,72.180.148.99,100,88,True,2024-07-30 10:17:06,R_3Hoztaa11CGSjvL,,,,,26.165,-97.9892,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4LJFT6uw04K2YiLaNVVL0u
2024-07-30 10:13:28,2024-07-30 10:17:35,IP Address,174.230.146.128,100,247,True,2024-07-30 10:17:36,R_6iwqQfPb9AU4oPT,,,,,36.1671,-86.7861,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,0,0,,,,,Female,42,Republican,Conservative,N/A,04pdQiT8VTtbs87qDtGbty
2024-07-30 10:18:04,2024-07-30 10:18:24,IP Address,73.102.52.34,100,20,True,2024-07-30 10:18:25,R_3hA7AEPka4EY3aE,,,,,39.7536,-86.1935,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,36um8DVuYRWphsNOsVjmDx
2024-07-30 10:15:35,2024-07-30 10:18:31,IP Address,98.180.119.78,100,176,True,2024-07-30 10:18:32,R_1saUZf2Vvt5dwud,,,,,29.1052,-82.0955,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,7,10,5,8,,,,,Male,60,Republican,Neither liberal nor conservative,Construction,2AmBvPHGusYhQb5Ih6zn12
2024-07-30 10:18:51,2024-07-30 10:19:15,IP Address,65.130.24.146,100,23,True,2024-07-30 10:19:15,R_6U9sMIb5OCNNwhH,,,,,40.5581,-111.9222,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,35XJ0knSYNe1D6dfR5u7kw
2024-07-30 10:15:30,2024-07-30 10:20:04,IP Address,104.28.85.147,100,273,True,2024-07-30 10:20:05,R_6L3ff9izlGOqeiJ,,,,,33.6637,-117.1743,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,10,0,3,1,Male,44,Democrat,Liberal,N/A,1adiJkPhb8M9fHVt8gnXQm
2024-07-30 10:19:47,2024-07-30 10:20:13,IP Address,174.207.224.99,100,26,True,2024-07-30 10:20:14,R_1LZRvRM4jizYHod,,,,,39.2041,-84.3968,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,2DfduvN1uZGchomWvoPumg
2024-07-30 10:18:35,2024-07-30 10:20:19,IP Address,136.38.160.80,100,103,True,2024-07-30 10:20:20,R_6GjPbyiUnSBTXlp,,,,,40.6982,-111.841,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,1,7,5,6,,,,,,,,,Male,81,Republican,Conservative,None of the above,0SmcOIBzqywaN0jPLop844
2024-07-30 10:19:40,2024-07-30 10:20:24,IP Address,47.145.112.17,100,43,True,2024-07-30 10:20:24,R_1fGXLoCZuc42gKb,,,,,33.8665,-118.0668,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,4R7RipLJra4bwYWMMgUorm
2024-07-30 10:20:15,2024-07-30 10:20:30,IP Address,68.44.114.32,100,14,True,2024-07-30 10:20:30,R_1pQACI49DjhfAU3,,,,,40.5025,-86.1462,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,4JJ0Lpv8VVPadDkeLMtIGi
2024-07-30 10:19:06,2024-07-30 10:20:36,IP Address,73.67.90.116,100,90,True,2024-07-30 10:20:37,R_1mLvGzT31uflqxC,,,,,28.7931,-81.7274,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,10,0,8,Female,63,Republican,Conservative,None of the above,42M5ukjRyzazP9fqxk41Uh
2024-07-30 10:14:46,2024-07-30 10:20:54,IP Address,108.88.144.246,100,368,True,2024-07-30 10:20:55,R_7ZNtAlMMyqCSuKn,,,,,37.752,-87.1514,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,4,4,4,6,,,,,,,,,Female,29,Independent,Neither liberal nor conservative,None of the above,4iQDd35GmMMQuIlXgiqGRb
